invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total,profit,rating_level
1662,WALM100,Canyon,Fashion accessories,18.0,2.0,20/02/20,9:22:00,Ewallet,7.0,0.18,36.0,6.4799999999999995,Medium
1663,WALM040,Edinburg,Home and lifestyle,30.0,1.0,21/04/23,10:01:00,Ewallet,8.0,0.48,30.0,14.399999999999999,Medium
1664,WALM018,Frisco,Fashion accessories,18.0,2.0,19/09/21,6:30:00,Ewallet,7.0,0.48,36.0,17.28,Medium
1665,WALM087,Waxahachie,Home and lifestyle,34.0,2.0,17/02/22,14:14:00,Ewallet,4.0,0.33,68.0,22.44,Low
1666,WALM030,Richardson,Fashion accessories,59.0,1.0,09/02/23,12:45:00,Ewallet,8.0,0.48,59.0,28.32,Medium
1667,WALM041,Mission,Home and lifestyle,36.0,3.0,28/08/20,14:37:00,Ewallet,8.0,0.48,108.0,51.839999999999996,Medium
1668,WALM022,Mesquite,Fashion accessories,45.0,1.0,28/06/22,13:22:00,Ewallet,6.0,0.48,45.0,21.599999999999998,Medium
1669,WALM045,Missouri City,Home and lifestyle,23.0,1.0,26/04/22,18:42:00,Credit card,7.0,0.48,23.0,11.04,Medium
1670,WALM097,Alice,Fashion accessories,19.0,2.0,10/02/20,12:30:00,Ewallet,4.0,0.18,38.0,6.84,Low
1671,WALM020,Killeen,Home and lifestyle,21.0,2.0,22/02/22,15:26:00,Ewallet,5.0,0.48,42.0,20.16,Low
1672,WALM048,Harlingen,Fashion accessories,53.0,3.0,08/06/22,17:13:00,Ewallet,6.0,0.48,159.0,76.32,Medium
1673,WALM028,Odessa,Home and lifestyle,30.0,1.0,28/02/23,19:19:00,Ewallet,7.0,0.48,30.0,14.399999999999999,Medium
1674,WALM088,Cleburne,Fashion accessories,47.0,3.0,20/12/20,9:36:00,Ewallet,5.0,0.33,141.0,46.53,Low
1675,WALM085,Kerrville,Home and lifestyle,20.0,1.0,14/11/23,18:37:00,Ewallet,6.0,0.33,20.0,6.6000000000000005,Medium
1676,WALM036,Allen,Fashion accessories,24.0,3.0,17/08/23,6:17:00,Ewallet,9.0,0.48,72.0,34.56,High
1677,WALM094,Alamo,Home and lifestyle,49.0,2.0,22/09/23,10:18:00,Ewallet,8.0,0.33,98.0,32.34,Medium
1678,WALM010,Laredo,Fashion accessories,25.0,3.0,12/06/21,20:35:00,Ewallet,8.0,0.48,75.0,36.0,Medium
1679,WALM001,Houston,Home and lifestyle,80.0,1.0,10/07/22,19:11:00,Ewallet,8.0,0.36,80.0,28.799999999999997,Medium
1680,WALM060,DeSoto,Fashion accessories,23.0,3.0,09/04/20,9:18:00,Ewallet,5.0,0.33,69.0,22.77,Low
1681,WALM040,Edinburg,Home and lifestyle,18.0,1.0,07/06/22,11:04:00,Ewallet,4.0,0.48,18.0,8.64,Low
1682,WALM057,Euless,Fashion accessories,66.0,2.0,26/10/20,7:05:00,Ewallet,8.0,0.33,132.0,43.56,Medium
1683,WALM051,New Braunfels,Home and lifestyle,35.0,2.0,08/02/20,19:02:00,Ewallet,6.0,0.48,70.0,33.6,Medium
1684,WALM090,Brownwood,Fashion accessories,81.0,3.0,28/11/23,11:06:00,Ewallet,5.0,0.33,243.0,80.19,Low
1685,WALM047,Flower Mound,Home and lifestyle,70.0,3.0,19/10/21,16:05:00,Ewallet,8.0,0.48,210.0,100.8,Medium
1686,WALM051,New Braunfels,Fashion accessories,24.0,3.0,24/10/22,11:48:00,Ewallet,8.0,0.48,72.0,34.56,Medium
1687,WALM048,Harlingen,Home and lifestyle,77.0,1.0,25/08/23,22:06:00,Ewallet,7.0,0.48,77.0,36.96,Medium
1688,WALM083,Farmers Branch,Fashion accessories,48.0,3.0,13/02/23,12:28:00,Ewallet,9.0,0.33,144.0,47.52,High
1689,WALM068,Burleson,Home and lifestyle,33.0,2.0,03/03/23,18:38:00,Ewallet,7.0,0.33,66.0,21.78,Medium
1690,WALM037,League City,Fashion accessories,59.0,3.0,12/12/23,21:15:00,Ewallet,5.0,0.48,177.0,84.96,Low
1691,WALM061,Cedar Park,Home and lifestyle,84.0,1.0,17/03/22,18:24:00,Ewallet,9.0,0.33,84.0,27.720000000000002,High
1692,WALM095,Big Spring,Fashion accessories,58.0,1.0,21/06/21,17:12:00,Ewallet,6.0,0.33,58.0,19.14,Medium
1693,WALM002,Dallas,Home and lifestyle,59.0,3.0,07/02/23,9:59:00,Ewallet,5.0,0.36,177.0,63.72,Low
1694,WALM063,Georgetown,Fashion accessories,54.0,2.0,05/08/20,17:17:00,Ewallet,9.0,0.33,108.0,35.64,High
1695,WALM062,Galveston,Home and lifestyle,85.0,2.0,19/03/22,15:10:00,Ewallet,8.0,0.33,170.0,56.1,Medium
1696,WALM076,Huntsville,Fashion accessories,85.0,1.0,28/07/20,20:12:00,Ewallet,8.0,0.33,85.0,28.05,Medium
1697,WALM052,Mansfield,Home and lifestyle,58.0,3.0,15/09/20,13:34:00,Ewallet,7.0,0.57,174.0,99.17999999999999,Medium
1698,WALM005,Fort Worth,Fashion accessories,47.0,1.0,25/10/21,6:38:00,Ewallet,5.0,0.48,47.0,22.56,Low
1699,WALM052,Mansfield,Home and lifestyle,19.0,1.0,12/02/22,13:30:00,Ewallet,6.0,0.57,19.0,10.829999999999998,Medium
1700,WALM027,Abilene,Fashion accessories,70.0,3.0,18/11/21,10:19:00,Ewallet,9.0,0.48,210.0,100.8,High
1701,WALM036,Allen,Home and lifestyle,24.0,3.0,06/11/23,17:37:00,Ewallet,4.0,0.48,72.0,34.56,Low
1702,WALM017,McKinney,Fashion accessories,47.0,1.0,29/07/23,19:01:00,Ewallet,7.0,0.48,47.0,22.56,Medium
1703,WALM036,Allen,Home and lifestyle,42.0,2.0,06/04/21,22:44:00,Ewallet,6.0,0.48,84.0,40.32,Medium
1704,WALM037,League City,Fashion accessories,17.0,1.0,01/03/23,17:20:00,Ewallet,4.0,0.48,17.0,8.16,Low
1706,WALM001,Houston,Fashion accessories,44.0,2.0,14/04/23,11:28:00,Ewallet,9.0,0.36,88.0,31.68,High
1707,WALM068,Burleson,Home and lifestyle,67.0,3.0,19/10/23,16:14:00,Ewallet,6.0,0.33,201.0,66.33,Medium
1708,WALM041,Mission,Fashion accessories,34.0,1.0,14/11/22,16:55:00,Ewallet,8.0,0.48,34.0,16.32,Medium
1709,WALM079,La Porte,Home and lifestyle,78.0,1.0,13/08/23,19:51:00,Ewallet,5.0,0.33,78.0,25.740000000000002,Low
1710,WALM011,Lubbock,Fashion accessories,25.0,1.0,14/01/21,14:57:00,Ewallet,9.0,0.48,25.0,12.0,High
1711,WALM051,New Braunfels,Home and lifestyle,49.0,1.0,30/05/22,15:03:00,Ewallet,7.0,0.48,49.0,23.52,Medium
1712,WALM069,Rockwall,Fashion accessories,52.0,2.0,04/11/22,20:10:00,Ewallet,4.0,0.33,104.0,34.32,Low
1713,WALM062,Galveston,Home and lifestyle,73.0,1.0,16/08/23,13:05:00,Ewallet,8.0,0.33,73.0,24.09,Medium
1714,WALM007,Arlington,Fashion accessories,26.0,2.0,17/05/22,22:40:00,Ewallet,5.0,0.48,52.0,24.96,Low
1715,WALM037,League City,Home and lifestyle,52.0,2.0,26/01/21,8:14:00,Ewallet,6.0,0.48,104.0,49.92,Medium
1716,WALM024,Carrollton,Fashion accessories,39.0,3.0,28/03/23,17:08:00,Ewallet,6.0,0.48,117.0,56.16,Medium
1717,WALM006,El Paso,Home and lifestyle,50.0,3.0,21/09/23,6:35:00,Ewallet,6.0,0.48,150.0,72.0,Medium
1718,WALM006,El Paso,Fashion accessories,37.0,3.0,08/09/22,17:27:00,Ewallet,7.0,0.48,111.0,53.28,Medium
1719,WALM063,Georgetown,Home and lifestyle,59.0,3.0,02/07/23,9:24:00,Ewallet,9.0,0.33,177.0,58.410000000000004,High
1720,WALM069,Rockwall,Fashion accessories,53.0,2.0,02/07/20,12:54:00,Ewallet,7.0,0.33,106.0,34.980000000000004,Medium
1721,WALM020,Killeen,Home and lifestyle,64.0,3.0,17/04/21,13:53:00,Ewallet,7.0,0.48,192.0,92.16,Medium
1722,WALM017,McKinney,Fashion accessories,59.0,3.0,04/09/20,12:28:00,Ewallet,9.0,0.48,177.0,84.96,High
1723,WALM098,Mineral Wells,Home and lifestyle,68.0,1.0,15/02/20,11:16:00,Ewallet,5.0,0.18,68.0,12.24,Low
1724,WALM069,Rockwall,Fashion accessories,55.0,2.0,14/05/22,21:50:00,Ewallet,7.0,0.33,110.0,36.300000000000004,Medium
1725,WALM098,Mineral Wells,Home and lifestyle,39.0,2.0,22/03/23,14:52:00,Ewallet,6.0,0.18,78.0,14.04,Medium
1726,WALM079,La Porte,Fashion accessories,82.0,1.0,22/03/22,17:06:00,Ewallet,8.0,0.33,82.0,27.060000000000002,Medium
1727,WALM059,Pflugerville,Home and lifestyle,61.0,3.0,30/12/22,21:45:00,Ewallet,8.0,0.33,183.0,60.39,Medium
1728,WALM022,Mesquite,Fashion accessories,28.0,3.0,04/07/23,18:34:00,Ewallet,9.0,0.48,84.0,40.32,High
1729,WALM022,Mesquite,Home and lifestyle,61.0,1.0,11/02/21,16:54:00,Ewallet,4.0,0.48,61.0,29.279999999999998,Low
1730,WALM006,El Paso,Fashion accessories,84.0,1.0,21/04/21,21:52:00,Ewallet,9.0,0.48,84.0,40.32,High
1731,WALM017,McKinney,Home and lifestyle,58.0,1.0,20/12/21,13:57:00,Ewallet,8.0,0.48,58.0,27.84,Medium
1732,WALM015,Grand Prairie,Fashion accessories,41.0,1.0,01/04/22,11:04:00,Ewallet,4.0,0.48,41.0,19.68,Low
1733,WALM053,Conroe,Home and lifestyle,20.0,1.0,15/10/20,21:37:00,Ewallet,5.0,0.57,20.0,11.399999999999999,Low
1734,WALM033,Pearland,Fashion accessories,31.0,1.0,08/06/23,20:37:00,Ewallet,4.0,0.48,31.0,14.879999999999999,Low
1735,WALM045,Missouri City,Home and lifestyle,85.0,2.0,03/10/22,8:19:00,Credit card,8.0,0.48,170.0,81.6,Medium
1736,WALM002,Dallas,Fashion accessories,54.0,1.0,14/10/21,7:43:00,Ewallet,5.0,0.36,54.0,19.439999999999998,Low
1737,WALM071,Lufkin,Home and lifestyle,20.0,3.0,23/05/20,15:22:00,Ewallet,4.0,0.33,60.0,19.8,Low
1738,WALM077,Coppell,Fashion accessories,43.0,3.0,27/11/20,6:05:00,Ewallet,6.0,0.33,129.0,42.57,Medium
1739,WALM071,Lufkin,Home and lifestyle,54.0,1.0,10/10/22,22:03:00,Ewallet,7.0,0.33,54.0,17.82,Medium
1740,WALM093,Angleton,Fashion accessories,51.0,3.0,09/10/22,18:02:00,Ewallet,7.0,0.33,153.0,50.49,Medium
1741,WALM005,Fort Worth,Home and lifestyle,45.0,3.0,11/08/21,9:06:00,Ewallet,9.0,0.48,135.0,64.8,High
1742,WALM019,Pasadena,Fashion accessories,40.0,1.0,19/01/23,12:07:00,Ewallet,6.0,0.48,40.0,19.2,Medium
1743,WALM083,Farmers Branch,Home and lifestyle,29.0,2.0,05/01/23,16:14:00,Ewallet,8.0,0.33,58.0,19.14,Medium
1744,WALM092,Lake Jackson,Fashion accessories,63.0,2.0,09/12/21,14:20:00,Ewallet,7.0,0.33,126.0,41.580000000000005,Medium
1745,WALM015,Grand Prairie,Home and lifestyle,41.0,1.0,10/08/21,13:54:00,Ewallet,9.0,0.48,41.0,19.68,High
1746,WALM005,Fort Worth,Fashion accessories,67.0,2.0,09/02/23,21:00:00,Ewallet,8.0,0.48,134.0,64.32,Medium
1747,WALM033,Pearland,Home and lifestyle,74.0,3.0,16/08/22,18:53:00,Ewallet,5.0,0.48,222.0,106.56,Low
1748,WALM026,Denton,Fashion accessories,52.0,2.0,03/05/21,8:59:00,Ewallet,9.0,0.48,104.0,49.92,High
1749,WALM076,Huntsville,Home and lifestyle,57.0,1.0,17/09/20,14:27:00,Ewallet,9.0,0.33,57.0,18.810000000000002,High
1750,WALM052,Mansfield,Fashion accessories,30.0,3.0,27/07/20,13:12:00,Ewallet,9.0,0.57,90.0,51.3,High
1751,WALM096,Eagle Pass,Home and lifestyle,74.0,3.0,05/11/21,19:28:00,Ewallet,4.0,0.33,222.0,73.26,Low
1752,WALM080,Nacogdoches,Fashion accessories,76.0,1.0,08/08/23,6:21:00,Ewallet,9.0,0.33,76.0,25.080000000000002,High
1753,WALM052,Mansfield,Home and lifestyle,47.0,3.0,06/10/20,6:54:00,Ewallet,8.0,0.57,141.0,80.36999999999999,Medium
1754,WALM071,Lufkin,Fashion accessories,26.0,3.0,27/02/23,6:04:00,Ewallet,9.0,0.33,78.0,25.740000000000002,High
1755,WALM047,Flower Mound,Home and lifestyle,25.0,1.0,22/05/22,8:37:00,Ewallet,9.0,0.48,25.0,12.0,High
1756,WALM040,Edinburg,Fashion accessories,73.0,1.0,05/05/20,16:07:00,Ewallet,9.0,0.48,73.0,35.04,High
1757,WALM081,Friendswood,Home and lifestyle,28.0,1.0,16/12/21,12:03:00,Ewallet,4.0,0.33,28.0,9.24,Low
1758,WALM072,Lancaster,Fashion accessories,59.0,1.0,16/02/21,9:16:00,Ewallet,8.0,0.33,59.0,19.470000000000002,Medium
1759,WALM026,Denton,Home and lifestyle,68.0,2.0,18/01/22,11:38:00,Ewallet,8.0,0.48,136.0,65.28,Medium
1760,WALM093,Angleton,Fashion accessories,35.0,3.0,13/04/21,7:30:00,Ewallet,4.0,0.33,105.0,34.65,Low
1761,WALM077,Coppell,Home and lifestyle,38.0,3.0,03/06/22,8:05:00,Ewallet,8.0,0.33,114.0,37.620000000000005,Medium
1762,WALM091,Little Elm,Fashion accessories,25.0,2.0,23/11/21,11:26:00,Ewallet,6.0,0.33,50.0,16.5,Medium
1763,WALM008,Corpus Christi,Home and lifestyle,47.0,2.0,12/07/21,14:18:00,Ewallet,4.0,0.48,94.0,45.12,Low
1764,WALM092,Lake Jackson,Fashion accessories,34.0,2.0,18/10/22,19:54:00,Ewallet,6.0,0.33,68.0,22.44,Medium
1765,WALM079,La Porte,Home and lifestyle,70.0,2.0,14/04/20,10:23:00,Ewallet,4.0,0.33,140.0,46.2,Low
1766,WALM085,Kerrville,Fashion accessories,75.0,2.0,28/02/20,9:19:00,Ewallet,8.0,0.33,150.0,49.5,Medium
1767,WALM083,Farmers Branch,Home and lifestyle,57.0,1.0,30/01/20,14:17:00,Ewallet,6.0,0.33,57.0,18.810000000000002,Medium
1768,WALM100,Canyon,Fashion accessories,83.0,1.0,08/12/20,21:26:00,Ewallet,6.0,0.18,83.0,14.94,Medium
1769,WALM021,McAllen,Home and lifestyle,21.0,1.0,04/03/21,13:31:00,Ewallet,4.0,0.48,21.0,10.08,Low
1770,WALM016,Brownsville,Fashion accessories,61.0,2.0,29/11/23,20:59:00,Ewallet,9.0,0.48,122.0,58.559999999999995,High
1771,WALM037,League City,Home and lifestyle,38.0,2.0,02/02/23,13:11:00,Ewallet,7.0,0.48,76.0,36.48,Medium
1772,WALM053,Conroe,Fashion accessories,72.0,2.0,29/01/21,8:40:00,Ewallet,8.0,0.57,144.0,82.08,Medium
1773,WALM039,Longview,Home and lifestyle,67.0,3.0,14/06/23,17:10:00,Ewallet,7.0,0.48,201.0,96.47999999999999,Medium
1774,WALM068,Burleson,Fashion accessories,77.0,3.0,06/12/21,7:07:00,Ewallet,7.0,0.33,231.0,76.23,Medium
1775,WALM044,Pharr,Home and lifestyle,32.0,3.0,01/04/20,16:10:00,Ewallet,6.0,0.48,96.0,46.08,Medium
1776,WALM071,Lufkin,Fashion accessories,84.0,3.0,24/02/21,13:58:00,Ewallet,8.0,0.33,252.0,83.16000000000001,Medium
1777,WALM004,Austin,Home and lifestyle,73.0,3.0,30/07/21,21:22:00,Ewallet,7.0,0.48,219.0,105.11999999999999,Medium
1778,WALM083,Farmers Branch,Fashion accessories,71.0,3.0,29/12/21,17:31:00,Ewallet,5.0,0.33,213.0,70.29,Low
1779,WALM044,Pharr,Home and lifestyle,42.0,1.0,02/04/23,13:13:00,Ewallet,6.0,0.48,42.0,20.16,Medium
1780,WALM042,Bryan,Fashion accessories,55.0,2.0,26/08/20,9:16:00,Ewallet,9.0,0.48,110.0,52.8,High
1781,WALM016,Brownsville,Home and lifestyle,68.0,1.0,10/12/21,18:50:00,Ewallet,7.0,0.48,68.0,32.64,Medium
1782,WALM059,Pflugerville,Fashion accessories,40.0,2.0,03/10/20,20:08:00,Ewallet,6.0,0.33,80.0,26.400000000000002,Medium
1783,WALM047,Flower Mound,Home and lifestyle,72.0,3.0,31/10/22,21:50:00,Ewallet,6.0,0.48,216.0,103.67999999999999,Medium
1784,WALM036,Allen,Fashion accessories,53.0,1.0,30/11/20,9:30:00,Ewallet,7.0,0.48,53.0,25.439999999999998,Medium
1785,WALM044,Pharr,Home and lifestyle,16.0,3.0,23/05/23,6:16:00,Ewallet,5.0,0.48,48.0,23.04,Low
1786,WALM096,Eagle Pass,Fashion accessories,29.0,1.0,27/01/20,14:50:00,Ewallet,6.0,0.18,29.0,5.22,Medium
1787,WALM090,Brownwood,Home and lifestyle,24.0,1.0,14/03/23,17:14:00,Ewallet,7.0,0.33,24.0,7.92,Medium
1788,WALM097,Alice,Fashion accessories,43.0,1.0,30/10/23,12:15:00,Ewallet,8.0,0.18,43.0,7.739999999999999,Medium
1789,WALM008,Corpus Christi,Home and lifestyle,75.0,3.0,25/03/20,7:45:00,Ewallet,8.0,0.48,225.0,108.0,Medium
1790,WALM024,Carrollton,Fashion accessories,59.0,2.0,25/05/20,22:58:00,Ewallet,8.0,0.48,118.0,56.64,Medium
1791,WALM010,Laredo,Home and lifestyle,28.0,1.0,25/11/21,18:20:00,Ewallet,8.0,0.48,28.0,13.44,Medium
1792,WALM009,Plano,Fashion accessories,16.0,1.0,23/01/22,18:19:00,Ewallet,9.0,0.48,16.0,7.68,High
1793,WALM085,Kerrville,Home and lifestyle,19.0,1.0,04/06/22,20:16:00,Ewallet,5.0,0.33,19.0,6.2700000000000005,Low
1794,WALM024,Carrollton,Fashion accessories,75.0,2.0,11/07/21,8:01:00,Ewallet,6.0,0.48,150.0,72.0,Medium
1795,WALM079,La Porte,Home and lifestyle,27.0,3.0,26/08/20,11:24:00,Ewallet,7.0,0.33,81.0,26.73,Medium
1796,WALM096,Eagle Pass,Fashion accessories,75.0,3.0,06/05/22,14:27:00,Ewallet,6.0,0.18,225.0,40.5,Medium
1797,WALM091,Little Elm,Home and lifestyle,24.0,2.0,27/08/23,18:13:00,Ewallet,7.0,0.33,48.0,15.84,Medium
1798,WALM011,Lubbock,Fashion accessories,33.0,3.0,24/07/20,10:27:00,Ewallet,7.0,0.48,99.0,47.519999999999996,Medium
1799,WALM027,Abilene,Home and lifestyle,74.0,1.0,27/09/23,12:39:00,Ewallet,6.0,0.48,74.0,35.519999999999996,Medium
1800,WALM036,Allen,Fashion accessories,77.0,2.0,17/06/23,6:08:00,Ewallet,6.0,0.48,154.0,73.92,Medium
1801,WALM047,Flower Mound,Home and lifestyle,61.0,2.0,29/08/20,11:29:00,Ewallet,6.0,0.48,122.0,58.559999999999995,Medium
1802,WALM030,Richardson,Fashion accessories,28.0,3.0,18/01/23,10:03:00,Ewallet,8.0,0.48,84.0,40.32,Medium
1803,WALM006,El Paso,Home and lifestyle,45.0,3.0,21/12/20,9:43:00,Ewallet,6.0,0.48,135.0,64.8,Medium
1804,WALM042,Bryan,Fashion accessories,40.0,1.0,19/03/20,16:51:00,Ewallet,7.0,0.48,40.0,19.2,Medium
1805,WALM077,Coppell,Home and lifestyle,16.0,1.0,27/12/23,19:49:00,Ewallet,5.0,0.33,16.0,5.28,Low
1806,WALM043,Baytown,Fashion accessories,44.0,2.0,12/08/21,12:26:00,Ewallet,7.0,0.48,88.0,42.239999999999995,Medium
1807,WALM062,Galveston,Home and lifestyle,49.0,1.0,14/03/23,10:44:00,Ewallet,9.0,0.33,49.0,16.17,High
1808,WALM024,Carrollton,Fashion accessories,74.0,3.0,22/06/21,7:04:00,Ewallet,8.0,0.48,222.0,106.56,Medium
1809,WALM008,Corpus Christi,Home and lifestyle,23.0,1.0,05/12/23,17:04:00,Ewallet,5.0,0.48,23.0,11.04,Low
1810,WALM076,Huntsville,Fashion accessories,46.0,3.0,12/11/23,19:23:00,Ewallet,7.0,0.33,138.0,45.54,Medium
1811,WALM041,Mission,Home and lifestyle,47.0,3.0,09/05/21,18:54:00,Ewallet,7.0,0.48,141.0,67.67999999999999,Medium
1812,WALM081,Friendswood,Fashion accessories,58.0,1.0,02/07/20,19:15:00,Ewallet,5.0,0.33,58.0,19.14,Low
1813,WALM044,Pharr,Home and lifestyle,77.0,1.0,01/06/22,8:04:00,Ewallet,8.0,0.48,77.0,36.96,Medium
1814,WALM047,Flower Mound,Fashion accessories,26.0,2.0,19/09/21,20:21:00,Ewallet,5.0,0.48,52.0,24.96,Low
1815,WALM036,Allen,Home and lifestyle,24.0,1.0,09/10/23,6:11:00,Ewallet,8.0,0.48,24.0,11.52,Medium
1816,WALM097,Alice,Fashion accessories,46.0,2.0,20/04/23,7:10:00,Ewallet,6.0,0.18,92.0,16.56,Medium
1817,WALM076,Huntsville,Home and lifestyle,15.0,3.0,04/11/20,15:12:00,Ewallet,9.0,0.33,45.0,14.850000000000001,High
1818,WALM070,Hurst,Fashion accessories,27.0,1.0,01/06/21,10:14:00,Ewallet,4.0,0.33,27.0,8.91,Low
1819,WALM031,Lewisville,Home and lifestyle,68.0,2.0,20/12/20,9:25:00,Ewallet,6.0,0.48,136.0,65.28,Medium
1820,WALM009,Plano,Fashion accessories,64.0,2.0,16/03/21,13:36:00,Ewallet,5.0,0.48,128.0,61.44,Low
1821,WALM091,Little Elm,Home and lifestyle,40.0,3.0,10/03/21,8:54:00,Ewallet,7.0,0.33,120.0,39.6,Medium
1822,WALM048,Harlingen,Fashion accessories,15.0,3.0,20/04/21,16:05:00,Ewallet,4.0,0.48,45.0,21.599999999999998,Low
1823,WALM042,Bryan,Home and lifestyle,73.0,3.0,08/02/23,17:16:00,Ewallet,5.0,0.48,219.0,105.11999999999999,Low
1824,WALM097,Alice,Fashion accessories,45.0,2.0,25/05/21,19:00:00,Ewallet,8.0,0.18,90.0,16.2,Medium
1825,WALM005,Fort Worth,Home and lifestyle,44.0,3.0,26/02/22,18:32:00,Ewallet,9.0,0.48,132.0,63.36,High
1826,WALM016,Brownsville,Fashion accessories,56.0,2.0,28/07/23,16:20:00,Ewallet,8.0,0.48,112.0,53.76,Medium
1827,WALM026,Denton,Home and lifestyle,17.0,1.0,11/01/20,6:59:00,Ewallet,5.0,0.48,17.0,8.16,Low
1828,WALM002,Dallas,Fashion accessories,38.0,3.0,25/06/22,18:43:00,Ewallet,7.0,0.36,114.0,41.04,Medium
1829,WALM063,Georgetown,Home and lifestyle,73.0,3.0,25/12/21,7:31:00,Ewallet,7.0,0.33,219.0,72.27000000000001,Medium
1830,WALM001,Houston,Fashion accessories,30.0,1.0,27/01/20,19:13:00,Ewallet,5.0,0.36,30.0,10.799999999999999,Low
1831,WALM008,Corpus Christi,Home and lifestyle,76.0,1.0,20/01/22,15:44:00,Ewallet,4.0,0.48,76.0,36.48,Low
1832,WALM053,Conroe,Fashion accessories,75.0,2.0,17/11/23,20:39:00,Ewallet,9.0,0.57,150.0,85.49999999999999,High
1833,WALM076,Huntsville,Home and lifestyle,42.0,1.0,04/03/20,7:03:00,Ewallet,5.0,0.33,42.0,13.860000000000001,Low
1835,WALM034,College Station,Home and lifestyle,39.0,3.0,27/01/21,8:56:00,Ewallet,9.0,0.48,117.0,56.16,High
1836,WALM072,Lancaster,Fashion accessories,70.0,2.0,19/09/20,8:48:00,Ewallet,8.0,0.33,140.0,46.2,Medium
1837,WALM083,Farmers Branch,Home and lifestyle,33.0,2.0,29/08/22,13:30:00,Ewallet,9.0,0.33,66.0,21.78,High
1838,WALM016,Brownsville,Fashion accessories,46.0,1.0,21/05/20,20:26:00,Ewallet,7.0,0.48,46.0,22.08,Medium
1839,WALM019,Pasadena,Home and lifestyle,28.0,2.0,07/09/20,16:06:00,Ewallet,7.0,0.48,56.0,26.88,Medium
1840,WALM080,Nacogdoches,Fashion accessories,80.0,2.0,22/02/20,22:13:00,Ewallet,8.0,0.33,160.0,52.800000000000004,Medium
1841,WALM015,Grand Prairie,Home and lifestyle,24.0,2.0,28/07/23,11:58:00,Ewallet,6.0,0.48,48.0,23.04,Medium
1842,WALM058,Port Arthur,Fashion accessories,59.0,3.0,04/04/20,6:34:00,Ewallet,9.0,0.33,177.0,58.410000000000004,High
1843,WALM066,Grapevine,Home and lifestyle,72.0,2.0,13/07/23,13:09:00,Ewallet,4.0,0.33,144.0,47.52,Low
1844,WALM081,Friendswood,Fashion accessories,36.0,2.0,26/07/21,16:36:00,Ewallet,7.0,0.33,72.0,23.76,Medium
1845,WALM028,Odessa,Home and lifestyle,62.0,2.0,06/03/22,13:31:00,Ewallet,9.0,0.48,124.0,59.519999999999996,High
1846,WALM090,Brownwood,Fashion accessories,79.0,1.0,29/09/23,9:44:00,Ewallet,8.0,0.33,79.0,26.07,Medium
1847,WALM036,Allen,Home and lifestyle,61.0,1.0,24/01/20,9:08:00,Ewallet,4.0,0.48,61.0,29.279999999999998,Low
1848,WALM031,Lewisville,Fashion accessories,75.0,3.0,04/08/22,16:28:00,Ewallet,6.0,0.48,225.0,108.0,Medium
1849,WALM034,College Station,Home and lifestyle,33.0,1.0,12/11/21,22:55:00,Ewallet,6.0,0.48,33.0,15.84,Medium
1850,WALM043,Baytown,Fashion accessories,67.0,2.0,13/01/21,6:45:00,Ewallet,6.0,0.48,134.0,64.32,Medium
1851,WALM019,Pasadena,Home and lifestyle,72.0,3.0,20/08/23,8:49:00,Ewallet,4.0,0.48,216.0,103.67999999999999,Low
1852,WALM080,Nacogdoches,Fashion accessories,75.0,1.0,14/11/23,8:15:00,Ewallet,7.0,0.33,75.0,24.75,Medium
1853,WALM043,Baytown,Home and lifestyle,22.0,2.0,23/09/22,20:10:00,Ewallet,6.0,0.48,44.0,21.119999999999997,Medium
1854,WALM051,New Braunfels,Fashion accessories,30.0,2.0,01/02/22,15:12:00,Ewallet,9.0,0.48,60.0,28.799999999999997,High
1855,WALM015,Grand Prairie,Home and lifestyle,63.0,1.0,10/07/20,22:14:00,Ewallet,8.0,0.48,63.0,30.24,Medium
1856,WALM064,Bedford,Fashion accessories,35.0,1.0,02/07/22,18:03:00,Ewallet,6.0,0.33,35.0,11.55,Medium
1857,WALM042,Bryan,Home and lifestyle,38.0,2.0,19/10/22,19:37:00,Ewallet,6.0,0.48,76.0,36.48,Medium
1858,WALM010,Laredo,Fashion accessories,17.0,2.0,27/09/20,17:46:00,Ewallet,6.0,0.48,34.0,16.32,Medium
1859,WALM081,Friendswood,Home and lifestyle,57.0,1.0,12/11/23,19:04:00,Ewallet,6.0,0.33,57.0,18.810000000000002,Medium
1860,WALM061,Cedar Park,Fashion accessories,18.0,2.0,27/04/20,17:58:00,Ewallet,5.0,0.33,36.0,11.88,Low
1861,WALM052,Mansfield,Home and lifestyle,57.0,1.0,26/09/22,7:55:00,Ewallet,6.0,0.57,57.0,32.489999999999995,Medium
1862,WALM098,Mineral Wells,Fashion accessories,18.0,2.0,12/09/20,19:24:00,Ewallet,6.0,0.18,36.0,6.4799999999999995,Medium
1863,WALM001,Houston,Home and lifestyle,68.0,1.0,10/06/20,19:09:00,Ewallet,9.0,0.36,68.0,24.48,High
1864,WALM024,Carrollton,Fashion accessories,80.0,1.0,24/09/23,17:47:00,Ewallet,8.0,0.48,80.0,38.4,Medium
1865,WALM045,Missouri City,Home and lifestyle,72.0,3.0,05/04/20,13:24:00,Credit card,9.0,0.48,216.0,103.67999999999999,High
